bin,latitude,longitude
1017815,40.73547324,-73.98827996
1026720,40.76424658,-73.98840123
1043356,40.76202431,-73.96579686
1081680,40.74367764,-73.97359417
1003277,40.71169578,-73.99426833
1010362,40.72585318,-74.00767753
1044373,40.7618167,-73.96036058
1009746,40.72656412,-74.00702098
1016287,40.73999916,-73.98650732
1017175,40.74980581,-73.98354581
1017591,40.75085929,-73.98031891
1036079,40.76331917,-73.97369465
1083634,40.74858758,-73.98699281
1090554,40.71850233,-73.98808455
1008216,40.72553768,-73.99497427
1017084,40.7467451,-73.98159771
1051941,40.79065614,-73.94744346
1089239,40.73937929,-74.00896737
1090450,40.75543053,-73.98953614
1002934,40.72321006,-74.00622692
1019911,40.74243565,-73.98050545
1085498,40.76182257,-73.98503369
1024940,40.75763467,-73.9907414
1006258,40.72657199,-73.98848718
1013628,40.75525238,-73.99295433
1015862,40.7482689,-73.98469027
1024703,40.75799136,-73.98921809
1063031,40.84065976,-73.93634461
1078985,40.70601369,-74.01133252
1080322,40.75008689,-74.00395205
1000025,40.70394685,-74.01159185
1015862,40.7482689,-73.98469027
1080777,40.74448116,-73.98489324
1006360,40.72867438,-73.98759925
1006573,40.72630861,-73.9897536
1017788,40.73548436,-73.9898027
1018193,40.74254027,-73.98251551
1022615,40.75583616,-73.98438172
1032052,40.78406695,-73.97449168
1015466,40.73964016,-73.99267812
1015624,40.74354017,-73.98904722
1015820,40.74691312,-73.98567945
1027129,40.76478232,-73.99590267
1035747,40.76034654,-73.97345398
1043151,40.7722325,-73.95879467
1051655,40.80033607,-73.94572012
1090554,40.71814005,-73.98840207
1004965,40.7234892,-73.98494131
1008366,40.73023406,-74.00242825
1011112,40.73830094,-73.9998737
1025032,40.76014595,-73.98880262
1045808,40.76675047,-73.95674754
1077706,40.73020303,-73.98595006
1078512,40.74496246,-74.00242518
1018470,40.7454578,-73.98151146
1089664,40.75190947,-73.99868622
1003355,40.71262362,-73.99706739
1026571,40.76197408,-73.99005853
1050322,40.7833662,-73.94770922
1013687,40.75568042,-73.99092936
1090554,40.71850233,-73.98808455
1018962,40.74715326,-73.97708993
1038533,40.7572519,-73.9683585
1080145,40.73652231,-73.99743079
1017094,40.74821667,-73.98407674
1045808,40.76666541,-73.95681258
1088817,40.76103492,-73.97117593
1016880,40.74301564,-73.98640205
1024755,40.75983001,-73.98610261
1090554,40.71814005,-73.98840207
1006007,40.72962892,-73.98262354
1013686,40.75550751,-73.99105572
1028260,40.77434904,-73.98100876
1081956,40.71558237,-73.99414174
1090554,40.71814005,-73.98840207
