bin,year,idw_aadt
1054287,2021,18771.110732283618
1003743,2019,6408.796305396878
1003743,2020,6889.321361256106
1003743,2021,7763.886979675534
1052238,2019,12314.065057999562
1052238,2020,12911.404464604244
1052238,2021,14500.416120481994
1041229,2019,9589.705112925123
1041229,2020,9860.64685565635
1041229,2021,11063.430285358874
1019605,2019,9044.303028879593
1019605,2020,8818.195032266043
1019605,2021,9829.898705007117
1003126,2019,9041.433909269963
1003126,2020,9072.100822909088
1003126,2021,10175.00529182935
1077617,2019,9441.479533431699
1077617,2020,9341.377153343694
1077617,2021,10510.384167742788
1045931,2019,13632.363127882456
1045931,2020,14136.912992885163
1045931,2021,15938.054777510304
1014564,2019,8407.5411141003
1014564,2020,8306.301999900656
1014564,2021,9264.991509723952
1076234,2019,11739.441510328043
1076234,2020,11984.679294424377
1076234,2021,13447.670227124609
1086342,2019,11563.386166465005
1086342,2020,12054.056196806145
1086342,2021,13416.26381312913
1024941,2019,11273.131296557347
1024941,2020,11462.412353572136
1024941,2021,12798.068950573599
1082034,2019,8087.755628789744
1082034,2020,7827.696245898253
1082034,2021,8812.69933514285
1079866,2019,13473.00543808026
1079866,2020,15400.308714598677
1079866,2021,17071.456732017366
1044372,2019,15468.7503209425
1044372,2020,14503.081636313143
1044372,2021,16250.241099434414
1079083,2019,8507.637882834251
1079083,2020,8718.686826313067
1079083,2021,9777.18711063679
1008893,2019,6773.842532373709
1008893,2020,6760.88723805242
1008893,2021,7609.112705684215
1007278,2019,7878.807901776292
1007278,2020,7858.935627596961
1007278,2021,8792.9338218827
1045941,2019,13835.865751654384
1045941,2020,13941.42834476669
1045941,2021,15604.507847465373
1007714,2019,6983.515517891932
1007714,2020,7116.2954989662885
1007714,2021,7941.9712313102855
1011335,2019,8174.111240970602
1011335,2020,7536.343269719981
1011335,2021,8523.388407351309
1006370,2019,8133.675133132143
1006370,2020,7883.333344004084
1006370,2021,8782.123819156155
1088888,2019,9634.461200852336
1088888,2020,10039.744015738153
1088888,2021,11223.01791553834
1006620,2019,7670.361203731734
1006620,2020,7553.9774648599105
1006620,2021,8431.1312964402
1046796,2019,11640.506128978832
1046796,2020,10722.49359695681
1046796,2021,12139.549029350326
1008063,2019,7647.772969608858
1008063,2020,7312.084503572776
1008063,2021,8212.740866866676
1035471,2019,10878.512532756082
1035471,2020,9383.056815665095
1035471,2021,10577.488500161993
1078966,2019,7968.281298421605
1078966,2020,7520.59018619038
1078966,2021,8366.02727297545
1043260,2019,11979.647336371918
1043260,2020,11661.499236948865
1043260,2021,13140.175734445898
1054327,2019,12502.428260881261
1054327,2020,13917.035625830567
1054327,2021,15720.1572432119
1019837,2019,9140.865078213672
1019837,2020,9398.037579604146
1019837,2021,10465.797585348671
1086220,2019,10750.017316958674
1086220,2020,11827.62945683892
1086220,2021,13296.349015777218
1011415,2019,7318.165505475806
1011415,2020,7324.434120011407
1011415,2021,8214.95238293263
1081665,2019,11790.302204159765
1081665,2020,11242.494601476024
1081665,2021,12539.800627972885
1006434,2019,9213.796226461276
1006434,2020,8868.621372198902
1006434,2021,9909.789315310205
1030718,2019,13161.649444065062
1030718,2020,14254.450900338537
1030718,2021,16101.327303409902
1088065,2019,22317.975052077338
1088065,2020,25667.927719560594
1088065,2021,28162.467926317757
1053848,2019,12468.246508115408
1053848,2020,13862.785630822958
1053848,2021,15594.23817237042
1008409,2019,6018.652376982807
1008409,2020,6027.3849111574045
1008409,2021,6765.664926599533
1051629,2019,12583.850451973258
1051629,2020,12932.887225353943
1051629,2021,14644.451545311927
1015649,2019,7741.581178676043
1015649,2020,7223.21986879541
1015649,2021,8045.164345255918
1014748,2019,7933.017395507647
1014748,2020,8074.130661621856
1014748,2021,9011.398046242226
1060104,2019,14005.554840180786
1060104,2020,15876.809079596795
1060104,2021,17799.415281121088
1031112,2019,15619.875952376591
1031112,2020,18564.838041949817
1031112,2021,21049.38420955752
1005466,2019,9136.584077598169
1005466,2020,9299.380101231345
1005466,2021,10437.721501083251
1050764,2019,13375.353998218754
1050764,2020,13775.347471886658
1050764,2021,15603.464405078836
1051822,2019,12036.93389938338
1051822,2020,12483.528270621196
1051822,2021,13997.995654668835
1041912,2019,12268.742670093003
1041912,2020,11375.68630697251
1041912,2021,12859.619393549441
1085759,2019,13120.14608143063
1085759,2020,14501.06702937001
1085759,2021,16384.768478538906
1035771,2019,11007.55014065917
1035771,2020,9559.770158523284
1035771,2021,10780.857933000514
1040756,2019,13160.115300717916
1040756,2020,13310.94776770652
1040756,2021,15059.67428968265
1009201,2019,8994.390224793307
1009201,2020,8946.713976273462
1009201,2021,10012.252117658145
1052506,2019,14160.597631737466
1052506,2020,15097.271105556661
1052506,2021,16873.53399733968
1080472,2019,11469.329554165115
1080472,2020,10433.288773952336
1080472,2021,11681.098328429618
1024890,2019,10481.258717682398
1024890,2020,10032.412372349796
1024890,2021,11263.322558517179
1040896,2019,11402.236401694761
1040896,2020,10581.566147574946
1040896,2021,11841.53058222073
1078861,2019,9665.122848931649
1078861,2020,9202.804179951994
1078861,2021,10300.817287127376
1003031,2019,8701.390429832465
1003031,2020,8666.765002309668
1003031,2021,9698.142780188571
1003627,2019,7942.3298542175935
1003627,2020,8410.866282653595
1003627,2021,9522.57783539168
1004379,2019,8305.53197995486
1004379,2020,8093.147727689059
1004379,2021,9122.346666917367
1026688,2019,11285.275741380641
1026688,2020,11323.644160772823
1026688,2021,12634.635206943643
1017012,2019,10520.092938593052
1017012,2020,10047.053345335135
1017012,2021,11128.385508738385
1086965,2019,13801.646313706835
1086965,2020,15670.75735303284
1086965,2021,17660.53072674905
1011264,2019,6788.968189339427
1011264,2020,6977.36076094452
1011264,2021,7815.945283632394
1005063,2019,7343.537158296004
1005063,2020,7075.8127314854455
1005063,2021,7929.434095639225
1026428,2019,10860.29641703804
1026428,2020,10791.981973450589
1026428,2021,12016.277227927476
1014130,2019,10096.398046559954
1014130,2020,10518.564167024875
1014130,2021,11761.836309125301
1033700,2019,13499.578074383635
1033700,2020,13652.007180399465
1033700,2021,15383.021969968506
1090201,2019,9910.590118945836
1090201,2020,9964.522385787766
1090201,2021,11085.91201942614
1016181,2019,7806.12194504306
1016181,2020,7863.850839359793
1016181,2021,8781.376527559198
1079665,2019,9047.849781802124
1079665,2020,9165.431983708097
1079665,2021,10300.351019932168
1090892,2019,62992.0009748399
1090892,2020,74212.51695274323
1090892,2021,82798.51133069818
1018227,2019,10407.651315060031
1018227,2020,10601.05636380594
1018227,2021,11819.46539324166
1089160,2019,25045.68885601804
1089160,2020,26895.64327120518
1089160,2021,29206.72968105116
1046309,2019,13857.123520210445
1046309,2020,14502.03272558649
1046309,2021,16368.615903720283
1048891,2019,14792.829757638592
1048891,2020,15390.851470722851
1048891,2021,17229.934122195344
1064233,2019,13104.359209537806
1064233,2020,15359.067184613456
1064233,2021,17050.540388656766
1044384,2019,13697.588432630268
1044384,2020,12715.111161450503
1044384,2021,14242.053102346916
1080114,2019,7534.080564461954
1080114,2020,7457.127774439941
1080114,2021,8325.826646496778
1015535,2019,8466.636076495712
1015535,2020,8292.942008484004
1015535,2021,9313.468049341382
1006907,2019,10182.715532205446
1006907,2020,10342.22810510177
1006907,2021,11595.933517692822
1013087,2019,8752.022730049077
1013087,2020,8602.308712061453
1013087,2021,9594.987809743387
1091569,2019,8634.324272105574
1091569,2020,8893.496952937843
1091569,2021,9918.12619429543
1080367,2019,8716.405329502024
1080367,2020,8776.705589334228
1080367,2021,9789.604239261935
1012499,2019,11124.630465686207
1012499,2020,11068.39640196425
1012499,2021,12402.906540019576
1082251,2019,11737.421667763232
1082251,2020,12022.838982555173
1082251,2021,13426.688246607722
1043101,2019,12627.807918211915
1043101,2020,12536.298283804234
1043101,2021,14053.802427214521
1079025,2019,13499.588369370444
1079025,2020,14281.65132103685
1079025,2021,16117.96790532128
1063137,2019,16666.823230366816
1063137,2020,18991.328458547254
1063137,2021,20896.436709380807
1063980,2019,15839.463032445334
1063980,2020,18599.38127014614
1063980,2021,20604.539339192037
1063510,2019,21929.60715584465
1063510,2020,25315.374170527426
1063510,2021,27758.401103534197
1040145,2019,12439.431666303348
1040145,2020,11018.522563882652
1040145,2021,12322.66653884848
1091020,2019,7259.840913105191
1091020,2020,7192.059525774567
1091020,2021,8089.548379760968
1020359,2019,12818.284571676939
1020359,2020,13064.21834919555
1020359,2021,14501.609479981356
1064689,2019,14931.214076197679
1064689,2020,17152.524901519304
1064689,2021,19078.987609752912
1009095,2019,6998.967631942198
1009095,2020,6347.844444032676
1009095,2021,7100.017134274997
1090097,2019,12732.443640378844
1090097,2020,14118.620379644599
1090097,2021,15928.35072701581
1020540,2019,9751.23947252081
1020540,2020,10210.669738174907
1020540,2021,11408.685244706981
1002394,2019,7822.675267656012
1002394,2020,7718.867702435635
1002394,2021,8663.48145716648
1054696,2019,15989.190695601372
1054696,2020,18239.34777669178
1054696,2021,20504.345720771853
1036228,2019,13292.206978350277
1036228,2020,11983.17405539704
1036228,2021,13367.076498963292
1077065,2019,14125.360175282996
1077065,2020,14080.150777070136
1077065,2021,15760.11926417777
1057188,2019,11945.743021831158
1057188,2020,13004.713362950246
1057188,2021,14753.836805372783
1015112,2019,9136.697810037984
1015112,2020,9255.616624330063
1015112,2021,10282.653227488314
1080199,2019,7959.935682625938
1080199,2020,8400.420020063057
1080199,2021,9458.462945377789
1006818,2019,8270.234973219061
1006818,2020,7705.194897216902
1006818,2021,8594.464109607638
1066782,2019,7178.192927913373
1066782,2020,7168.578004370504
1066782,2021,8067.087328898896
1001929,2019,9444.437281967792
1001929,2020,8838.35481056437
1001929,2021,9722.424741889286
1080322,2019,9934.673183359968
1080322,2020,9471.488106887713
1080322,2021,10552.065325738919
1050581,2019,14756.536500199882
1050581,2020,15488.896905201636
1050581,2021,17354.4274233928
1032109,2019,12679.28486604493
1032109,2020,13213.998691633284
1032109,2021,14838.181297193472
1013243,2019,8842.042629376654
1013243,2020,9145.772440086284
1013243,2021,10217.92134115745
1014146,2019,10185.666525210674
1014146,2020,10488.718904282408
1014146,2021,11721.498721113312
1005131,2019,7896.661394513212
1005131,2020,7436.506358977509
1005131,2021,8317.501709108354
1010695,2019,7089.554825274101
1010695,2020,7143.405725088005
1010695,2021,8044.685029904688
1018945,2019,12069.230707335128
1018945,2020,12125.132225987078
1018945,2021,13449.361762004672
1087516,2019,13069.702883370981
1087516,2020,15224.80147930036
1087516,2021,17113.54388484763
1090813,2019,8071.654536733384
1090813,2020,7301.267127384202
1090813,2021,8238.388421410295
1035736,2019,10524.77648168933
1035736,2020,9268.220525401279
1035736,2021,10353.088032038997
1048756,2019,15310.34898006448
1048756,2020,14786.554843172495
1048756,2021,16581.157264305086
1016012,2019,10556.513683991265
1016012,2020,10283.813386114507
1016012,2021,11396.879625982196
1042862,2019,10707.129368898553
1042862,2020,10315.301472742778
1042862,2021,11464.607070683456
1041193,2019,11496.197884894747
1041193,2020,11144.25486277094
1041193,2021,12507.609956411337
1085240,2019,13873.585481960177
1085240,2020,14546.053234188435
1085240,2021,16409.061630223547
1070916,2019,13451.13344766722
1070916,2020,14156.707714462944
1070916,2021,15921.302766396622
1030913,2019,12482.977035192336
1030913,2020,13387.126083137753
1030913,2021,15038.023145153584
1004250,2019,7870.044784794008
1004250,2020,7665.109154170915
1004250,2021,8643.65596401881
1059948,2019,20738.345385482615
1059948,2020,21282.308713982962
1059948,2021,24039.28478817269
1015519,2019,9883.69961739716
1015519,2020,10195.39464998383
1015519,2021,11400.973336392555
1040064,2019,18622.283478508627
1040064,2020,18881.085524162867
1040064,2021,21163.612433861545
1084179,2019,15584.834658542522
1084179,2020,17678.96917835281
1084179,2021,19754.803290813164
1004501,2019,8249.434867635244
1004501,2020,7998.374537621208
1004501,2021,9016.954469825741
1005828,2019,7665.200159185934
1005828,2020,7671.127918320459
1005828,2021,8556.83581605538
1087226,2019,11209.213646560609
1087226,2020,11517.262586350376
1087226,2021,12859.089958519202
1079499,2019,18079.748032409272
1079499,2020,19331.888102539964
1079499,2021,21831.890628165413
1047946,2019,11935.60594363656
1047946,2020,12447.491400509964
1047946,2021,14070.171576359353
1090121,2019,6239.942435078704
1090121,2020,6229.217929385035
1090121,2021,7030.962475799399
1043779,2019,13961.785586236665
1043779,2020,11912.171430109114
1043779,2021,13318.90323864146
1006504,2019,8137.933446877353
1006504,2020,7665.999104341441
1006504,2021,8597.513731992374
1001980,2019,8232.892348340069
1001980,2020,7993.880299956465
1001980,2021,8802.074368564316
1090992,2019,11951.320234628329
1090992,2020,12596.99727097247
1090992,2021,13989.754569446435
1002192,2019,7740.002135966244
1002192,2020,7587.298627648427
1002192,2021,8533.448101402151
1011227,2019,8263.915583738595
1011227,2020,8063.047234556122
1011227,2021,9105.54949196364
1087222,2019,11217.492459716466
1087222,2020,11527.962915385286
1087222,2021,12870.817019436101
1055735,2019,12636.432585337972
1055735,2020,14005.344142071128
1055735,2021,15746.8945572727
1015214,2019,10849.253487882657
1015214,2020,11088.17095423421
1015214,2021,12381.105946759772
1025252,2019,11194.469663776836
1025252,2020,11200.829313511158
1025252,2021,12502.29693794546
1085478,2019,7955.118233654693
1085478,2020,7646.826231147657
1085478,2021,8572.831074772084
1016047,2019,10208.041190828424
1016047,2020,9314.398804143228
1016047,2021,10382.405838037621
1090509,2019,10923.953506083326
1090509,2020,11999.090076415241
1090509,2021,13535.628059907709
1091023,2019,7514.405097151872
1091023,2020,7389.181067293607
1091023,2021,8335.840457844688
1018930,2019,12034.874528641441
1018930,2020,12167.409357046983
1018930,2021,13509.58627032582
1078478,2019,11148.044272919235
1078478,2020,11379.074169571459
1078478,2021,12703.24716274957
1007109,2019,8310.54540013231
1007109,2020,8739.942663882724
1007109,2021,9786.460630123875
1090374,2019,10715.30465010105
1090374,2020,10411.804686666028
1090374,2021,11532.316465782555
1015768,2019,9315.16567098422
1015768,2020,8873.548696154765
1015768,2021,9849.800411963275
1020122,2019,13966.5108749174
1020122,2020,14687.294831844532
1020122,2021,16381.552150270223
1000867,2019,7314.472135884642
1000867,2020,7461.699849180716
1000867,2021,8383.641358861787
1087237,2019,11672.651507182143
1087237,2020,11923.505121802327
1087237,2021,13208.55446565363
1042019,2019,12195.146172660829
1042019,2020,11668.445613030577
1042019,2021,13076.015466687722
1040053,2019,16235.258314446282
1040053,2020,16384.01996564177
1040053,2021,18356.894696549803
1044910,2019,14772.671714930733
1044910,2020,14262.960089645303
1044910,2021,15951.416005557308
1008758,2019,7553.4253409885605
1008758,2020,7504.556163273414
1008758,2021,8438.289899821531
3398446,2019,10671.501687884602
3398446,2020,10634.432601553499
3398446,2021,11928.726659443259
1059008,2019,10246.372607093477
1059008,2020,11300.303447384365
1059008,2021,12766.040736194065
1090338,2019,31609.904887826142
1090338,2020,38237.69835564617
1090338,2021,42704.8711122708
1006164,2019,9313.815035929783
1006164,2020,9355.541668285956
1006164,2021,10471.080070973547
1057331,2019,14765.905100451391
1057331,2020,15857.658134202708
1057331,2021,17871.975046799053
